txn_id,account_id,txn_date,amount,merchant
TXN006449,ACC0026,2025-05-20,8950.13,Swiggy
TXN014784,ACC0234,2025-02-13,70346.79,BigBasket
TXN006586,ACC0321,2025-07-09,38180.71,Zomato
TXN012038,ACC0353,2025-04-30,94226.11,Unknown_POS
TXN001603,ACC0028,2025-02-18,22335.69,Zomato
TXN013455,ACC0417,2025-07-05,112154.88,Uber
TXN010481,ACC0225,2025-01-22,52531.94,Amazon
TXN019649,ACC0293,2025-01-21,39450.99,ATM_Withdrawal
TXN019553,ACC0121,2025-05-23,67505.23,ATM_Withdrawal
TXN007997,ACC0043,2025-03-14,90251.22,Amazon
TXN019100,ACC0310,2025-01-04,61400.94,Amazon
TXN018790,ACC0437,2025-04-07,131476.47,Zomato
TXN015559,ACC0192,2025-01-06,3644.39,Amazon
TXN009257,ACC0297,2025-03-31,138861.16,BigBasket
TXN010403,ACC0158,2025-06-12,44699.5,Flipkart
TXN013502,ACC0333,2025-01-10,50996.86,Amazon
TXN018401,ACC0214,2025-03-06,130508.65,Amazon
TXN005266,ACC0196,2025-07-12,87405.88,Amazon
TXN003073,ACC0307,2025-07-22,146385.85,BigBasket
TXN016924,ACC0274,2025-02-21,67440.49,Amazon
TXN011293,ACC0386,2025-01-22,70964.54,BigBasket
TXN005151,ACC0227,2025-07-12,39435.21,Swiggy
TXN005411,ACC0311,2025-04-24,143480.55,Flipkart
TXN008726,ACC0449,2025-03-15,134640.71,Zomato
TXN019782,ACC0431,2025-03-05,116221.02,Swiggy
TXN000028,ACC0284,2025-03-15,11076.09,ATM_Withdrawal
TXN010503,ACC0256,2025-05-03,86238.49,Zomato
TXN015451,ACC0342,2025-01-23,29756.28,Amazon
TXN011771,ACC0372,2025-01-30,126161.48,Uber
TXN000947,ACC0376,2025-01-19,125176.75,Flipkart
TXN008599,ACC0125,2025-04-02,124021.58,Unknown_POS
TXN008745,ACC0295,2025-03-06,13583.61,Flipkart
TXN019227,ACC0138,2025-07-30,18142.7,Flipkart
TXN012530,ACC0004,2025-02-25,8636.41,Zomato
TXN007432,ACC0299,2025-06-19,140484.39,Unknown_POS
TXN003968,ACC0342,2025-05-27,13173.65,Swiggy
TXN009258,ACC0294,2025-03-08,25079.64,Zomato
TXN018526,ACC0266,2025-06-20,40255.11,Amazon
TXN012519,ACC0351,2025-05-10,8270.51,Uber
TXN015185,ACC0183,2025-07-21,31572.01,Uber
TXN004201,ACC0165,2025-04-05,99215.52,BigBasket
TXN013796,ACC0032,2025-01-17,136716.8,Amazon
TXN013580,ACC0270,2025-02-20,111988.15,Unknown_POS
TXN016884,ACC0456,2025-02-08,81333.87,BigBasket
TXN017158,ACC0483,2025-05-08,42238.91,Uber
TXN008595,ACC0467,2025-06-29,77735.82,Flipkart
TXN014236,ACC0054,2025-07-24,109185.82,ATM_Withdrawal
TXN019535,ACC0025,2025-07-22,72897.74,Amazon
TXN004663,ACC0425,2025-02-16,126325.71,Unknown_POS
TXN011982,ACC0473,2025-01-18,106174.36,BigBasket
TXN017194,ACC0476,2025-01-13,53022.12,ATM_Withdrawal
TXN006587,ACC0299,2025-04-21,119574.69,Amazon
TXN010679,ACC0408,2025-06-04,4551.5,Zomato
TXN007751,ACC0340,2025-01-13,16512.99,BigBasket
TXN015555,ACC0248,2025-06-27,59705.43,Flipkart
TXN018497,ACC0288,2025-05-25,61081.71,Flipkart
TXN014699,ACC0064,2025-03-28,13027.2,Unknown_POS
TXN002931,ACC0170,2025-05-28,115808.2,Uber
TXN013564,ACC0093,2025-07-01,85885.27,Amazon
TXN004607,ACC0445,2025-07-04,16271.83,BigBasket
TXN016750,ACC0043,2025-05-29,110152.54,Swiggy
TXN000896,ACC0145,2025-03-10,18799.63,ATM_Withdrawal
TXN011716,ACC0443,2025-07-16,86222.94,BigBasket
TXN008382,ACC0316,2025-05-27,146734.82,Unknown_POS
TXN008920,ACC0097,2025-06-24,148953.97,ATM_Withdrawal
TXN010136,ACC0257,2025-06-21,110621.92,BigBasket
TXN008681,ACC0029,2025-03-07,49622.22,BigBasket
TXN019905,ACC0018,2025-02-09,117260.11,Flipkart
TXN015220,ACC0045,2025-01-09,131464.2,BigBasket
TXN019848,ACC0108,2025-02-09,143215.67,Unknown_POS
TXN008992,ACC0449,2025-07-08,97420.1,Unknown_POS
TXN008872,ACC0332,2025-04-25,30743.82,Uber
TXN018924,ACC0469,2025-07-07,55105.19,Unknown_POS
TXN005369,ACC0384,2025-03-21,116271.87,Flipkart
TXN012906,ACC0028,2025-07-07,62191.98,Flipkart
TXN005165,ACC0396,2025-02-01,97997.51,BigBasket
TXN008160,ACC0020,2025-04-06,57367.13,ATM_Withdrawal
TXN019058,ACC0404,2025-05-06,22329.81,Swiggy
TXN017224,ACC0435,2025-04-14,53262.03,ATM_Withdrawal
TXN018189,ACC0292,2025-03-08,24219.54,ATM_Withdrawal
TXN004690,ACC0133,2025-04-12,71954.56,ATM_Withdrawal
TXN003895,ACC0083,2025-06-13,90921.31,Amazon
TXN014257,ACC0288,2025-02-15,95865.99,BigBasket
TXN013167,ACC0455,2025-04-22,12292.61,Amazon
TXN002725,ACC0337,2025-02-01,98505.71,Flipkart
TXN006979,ACC0103,2025-01-02,16967.92,Swiggy
TXN003113,ACC0351,2025-06-04,66575.8,Zomato
TXN015213,ACC0282,2025-05-09,121479.56,Flipkart
TXN002968,ACC0043,2025-02-14,66537.66,Uber
TXN009781,ACC0224,2025-07-10,121632.88,Zomato
TXN003147,ACC0343,2025-01-17,51387.93,Uber
TXN009427,ACC0228,2025-04-16,89369.17,BigBasket
TXN006970,ACC0358,2025-06-17,7838.34,Amazon
TXN015148,ACC0123,2025-07-02,149203.17,ATM_Withdrawal
TXN009438,ACC0248,2025-06-02,70517.08,Amazon
TXN006766,ACC0031,2025-02-23,47921.76,Flipkart
TXN013054,ACC0180,2025-06-05,125994.43,Unknown_POS
TXN001798,ACC0154,2025-01-23,59325.97,Flipkart
TXN007290,ACC0077,2025-01-01,14826.08,Swiggy
TXN014686,ACC0475,2025-07-07,125264.23,Amazon
TXN003193,ACC0500,2025-04-27,115068.94,Amazon
TXN007776,ACC0191,2025-07-02,114999.15,Amazon
TXN009752,ACC0339,2025-04-09,68586.47,BigBasket
TXN001017,ACC0321,2025-03-07,131807.66,Amazon
TXN013528,ACC0483,2025-01-20,133296.46,Zomato
TXN019019,ACC0353,2025-01-17,107689.95,ATM_Withdrawal
TXN006094,ACC0189,2025-06-18,44575.35,Flipkart
TXN001442,ACC0474,2025-02-24,138075.55,ATM_Withdrawal
TXN018835,ACC0446,2025-06-24,87422.01,ATM_Withdrawal
TXN007983,ACC0138,2025-07-09,99565.78,BigBasket
TXN017750,ACC0011,2025-02-09,68033.63,Amazon
TXN016693,ACC0417,2025-01-31,103836.64,Amazon
TXN019582,ACC0120,2025-03-10,2029.88,Flipkart
TXN009637,ACC0452,2025-01-26,15821.92,BigBasket
TXN010296,ACC0195,2025-05-25,112629.64,Swiggy
TXN010729,ACC0081,2025-01-03,113764.84,Unknown_POS
TXN015651,ACC0297,2025-02-14,68806.86,Zomato
TXN001664,ACC0494,2025-05-05,70749.81,ATM_Withdrawal
TXN002423,ACC0269,2025-02-24,100463.18,Uber
TXN011175,ACC0202,2025-01-05,118863.69,ATM_Withdrawal
TXN005805,ACC0028,2025-01-15,30435.23,Amazon
TXN005443,ACC0184,2025-05-14,15700.98,Zomato
TXN019965,ACC0419,2025-05-07,144702.43,Amazon
TXN006996,ACC0201,2025-01-29,71305.26,Amazon
TXN003506,ACC0107,2025-04-14,63200.04,Unknown_POS
TXN019106,ACC0226,2025-02-08,83432.88,Flipkart
TXN010707,ACC0056,2025-05-26,98344.03,Uber
TXN002992,ACC0265,2025-06-18,94685.49,ATM_Withdrawal
TXN008534,ACC0205,2025-05-14,9241.44,Swiggy
TXN009293,ACC0081,2025-07-16,131472.73,ATM_Withdrawal
TXN009264,ACC0291,2025-02-23,54163.96,Unknown_POS
TXN000170,ACC0418,2025-04-01,40135.34,Unknown_POS
TXN016512,ACC0079,2025-03-16,72246.83,Unknown_POS
TXN015860,ACC0302,2025-06-18,122532.58,BigBasket
TXN003366,ACC0388,2025-05-24,80761.24,Unknown_POS
TXN018469,ACC0190,2025-02-05,4769.62,Swiggy
TXN019935,ACC0105,2025-05-07,38722.4,Swiggy
TXN003959,ACC0302,2025-02-24,60827.39,Zomato
TXN005880,ACC0273,2025-06-14,112908.14,ATM_Withdrawal
TXN007342,ACC0197,2025-03-26,89766.6,Uber
TXN019378,ACC0344,2025-01-19,122990.52,Zomato
TXN012560,ACC0450,2025-04-03,99848.08,BigBasket
TXN017907,ACC0257,2025-03-15,26238.51,ATM_Withdrawal
TXN012969,ACC0002,2025-02-23,136834.48,ATM_Withdrawal
TXN010015,ACC0498,2025-07-22,138970.4,BigBasket
TXN015272,ACC0359,2025-05-28,110983.21,Swiggy
TXN000636,ACC0309,2025-06-29,132971.21,Uber
TXN007592,ACC0160,2025-02-10,15464.31,BigBasket
TXN006853,ACC0184,2025-02-09,77997.29,Unknown_POS
TXN016044,ACC0456,2025-01-30,123875.19,Amazon
TXN003587,ACC0145,2025-07-13,24231.56,Amazon
TXN004901,ACC0117,2025-07-27,96896.67,ATM_Withdrawal
TXN019890,ACC0072,2025-07-02,109839.84,Zomato
TXN001747,ACC0472,2025-01-31,90259.95,Unknown_POS
TXN013789,ACC0371,2025-07-17,144825.76,Swiggy
TXN000457,ACC0339,2025-03-14,44645.23,Flipkart
TXN008030,ACC0216,2025-05-27,145450.28,Amazon
TXN016912,ACC0208,2025-07-04,6669.31,Unknown_POS
TXN019929,ACC0319,2025-06-14,4927.76,Flipkart
TXN004493,ACC0378,2025-02-04,28604.04,Flipkart
TXN015477,ACC0399,2025-04-04,104090.83,Flipkart
TXN015162,ACC0422,2025-01-16,107266.45,ATM_Withdrawal
TXN001365,ACC0083,2025-03-02,17581.75,BigBasket
TXN014231,ACC0038,2025-01-01,102030.45,Flipkart
TXN014349,ACC0086,2025-03-12,12276.57,ATM_Withdrawal
TXN003213,ACC0117,2025-04-28,54362.46,Zomato
TXN017796,ACC0221,2025-02-12,89056.69,Uber
TXN019343,ACC0055,2025-07-12,63409.17,Zomato
TXN015078,ACC0002,2025-04-15,137810.71,Unknown_POS
TXN002743,ACC0480,2025-01-07,136512.6,BigBasket
TXN010009,ACC0267,2025-02-25,91206.29,Swiggy
TXN006593,ACC0138,2025-07-09,139787.09,Flipkart
TXN014260,ACC0307,2025-07-05,48958.98,Amazon
TXN007912,ACC0490,2025-06-25,57064.83,BigBasket
TXN017853,ACC0368,2025-01-12,83319.38,Flipkart
TXN000207,ACC0142,2025-04-18,44997.85,Flipkart
TXN002390,ACC0123,2025-02-23,149551.57,Flipkart
TXN012266,ACC0176,2025-06-14,54590.95,Flipkart
TXN018624,ACC0496,2025-03-17,129684.15,Uber
TXN012896,ACC0168,2025-05-12,103442.18,Swiggy
TXN012224,ACC0292,2025-01-28,6925.06,ATM_Withdrawal
TXN007111,ACC0071,2025-06-22,95296.65,Flipkart
TXN012190,ACC0288,2025-07-21,63315.53,ATM_Withdrawal
TXN004976,ACC0147,2025-01-28,68933.81,Uber
TXN016265,ACC0052,2025-04-12,121579.87,BigBasket
TXN010075,ACC0280,2025-01-04,40597.56,Amazon
TXN007455,ACC0146,2025-03-25,31468.92,Flipkart
TXN001456,ACC0225,2025-05-14,98799.31,Flipkart
TXN016991,ACC0055,2025-01-15,137551.25,Swiggy
TXN002546,ACC0296,2025-05-03,99207.28,Uber
TXN008271,ACC0489,2025-07-11,87499.52,Swiggy
TXN019611,ACC0033,2025-02-06,126906.08,Flipkart
TXN000631,ACC0355,2025-05-29,26088.86,Swiggy
TXN015797,ACC0028,2025-01-03,29762.61,BigBasket
TXN015153,ACC0170,2025-05-30,7258.56,ATM_Withdrawal
TXN000176,ACC0029,2025-06-13,1467.05,Swiggy
TXN003252,ACC0004,2025-04-08,120521.58,Unknown_POS
TXN002032,ACC0470,2025-02-18,676.87,BigBasket
TXN000867,ACC0033,2025-05-02,82287.64,Amazon
TXN006752,ACC0046,2025-07-06,9358.35,Flipkart
TXN013003,ACC0144,2025-05-02,17396.41,Unknown_POS
TXN015311,ACC0255,2025-01-23,31112.96,Uber
TXN008845,ACC0004,2025-01-23,13952.74,Unknown_POS
TXN003544,ACC0479,2025-07-22,144064.14,Zomato
TXN013073,ACC0223,2025-02-17,82153.89,Flipkart
TXN009401,ACC0359,2025-01-10,113721.62,Unknown_POS
TXN007363,ACC0053,2025-04-18,89522.69,Unknown_POS
TXN016362,ACC0305,2025-05-01,80473.33,Unknown_POS
TXN009282,ACC0176,2025-05-04,33664.55,Amazon
TXN016819,ACC0316,2025-01-19,90883.08,ATM_Withdrawal
TXN018570,ACC0238,2025-01-21,97027.18,Flipkart
TXN015399,ACC0073,2025-06-30,78036.5,Uber
TXN006838,ACC0285,2025-04-15,119990.12,Uber
TXN003452,ACC0457,2025-02-26,106875.97,Flipkart
TXN014081,ACC0458,2025-04-08,34573.49,Zomato
TXN008562,ACC0255,2025-05-23,110549.54,Amazon
TXN010924,ACC0404,2025-03-03,84195.01,Uber
TXN011220,ACC0324,2025-06-28,117686.13,Amazon
TXN007139,ACC0152,2025-01-07,82379.24,Zomato
TXN010641,ACC0463,2025-05-26,67684.87,Uber
TXN011757,ACC0265,2025-03-24,8740.94,Swiggy
TXN004697,ACC0458,2025-01-01,51292.27,Zomato
TXN019040,ACC0057,2025-07-05,130140.29,Uber
TXN006150,ACC0053,2025-04-08,97591.18,Uber
TXN006758,ACC0336,2025-02-11,134050.13,Amazon
TXN013142,ACC0442,2025-05-15,115272.36,Amazon
TXN018319,ACC0071,2025-04-17,109815.1,Swiggy
TXN004359,ACC0348,2025-01-27,11835.26,Swiggy
TXN004876,ACC0002,2025-05-28,21273.31,BigBasket
TXN010610,ACC0392,2025-01-12,18784.01,Uber
TXN019175,ACC0094,2025-07-15,34471.66,Zomato
TXN000537,ACC0114,2025-04-01,33538.02,Uber
TXN006038,ACC0315,2025-01-20,7532.84,Flipkart
TXN006905,ACC0117,2025-01-01,42883.92,BigBasket
TXN010408,ACC0238,2025-04-23,62443.13,Flipkart
TXN013574,ACC0067,2025-07-08,55459.48,Unknown_POS
TXN003017,ACC0242,2025-05-21,103033.63,Zomato
TXN002130,ACC0296,2025-02-05,66310.47,ATM_Withdrawal
TXN018151,ACC0008,2025-02-14,18361.13,Zomato
TXN015825,ACC0166,2025-04-07,11371.22,Uber
TXN013538,ACC0296,2025-04-29,52157.07,BigBasket
TXN006090,ACC0043,2025-05-19,112878.65,BigBasket
TXN007122,ACC0376,2025-04-02,97163.44,Flipkart
TXN012220,ACC0341,2025-06-22,82510.98,ATM_Withdrawal
TXN005666,ACC0095,2025-04-03,21676.49,Unknown_POS
TXN019519,ACC0315,2025-07-12,41700.2,Swiggy
TXN019110,ACC0039,2025-07-20,102095.91,Flipkart
TXN016354,ACC0056,2025-06-25,131312.87,Uber
TXN016070,ACC0277,2025-04-08,49257.66,ATM_Withdrawal
TXN018275,ACC0280,2025-03-25,27415.06,ATM_Withdrawal
TXN017957,ACC0445,2025-01-24,45636.17,ATM_Withdrawal
TXN011072,ACC0341,2025-04-04,147267.52,Amazon
TXN002901,ACC0387,2025-05-24,119214.63,ATM_Withdrawal
TXN004695,ACC0421,2025-02-22,107224.48,Flipkart
TXN005091,ACC0155,2025-04-25,27299.49,Zomato
TXN015357,ACC0271,2025-06-03,6943.65,BigBasket
TXN011712,ACC0333,2025-05-11,68328.86,Uber
TXN008759,ACC0123,2025-03-16,122917.02,Flipkart
TXN013518,ACC0191,2025-01-06,145358.23,Amazon
TXN003536,ACC0466,2025-04-24,14605.49,Amazon
TXN005861,ACC0451,2025-07-14,41456.79,ATM_Withdrawal
TXN012831,ACC0489,2025-04-08,149515.63,BigBasket
TXN011113,ACC0036,2025-01-25,61669.27,Unknown_POS
TXN009787,ACC0332,2025-02-19,145538.44,Swiggy
TXN001241,ACC0092,2025-04-23,10456.3,Zomato
TXN005307,ACC0232,2025-05-27,115424.67,Flipkart
TXN011012,ACC0228,2025-07-16,148778.07,ATM_Withdrawal
TXN000910,ACC0082,2025-06-11,109249.15,Flipkart
TXN001298,ACC0344,2025-01-12,8151.44,BigBasket
TXN010375,ACC0032,2025-06-20,51440.5,ATM_Withdrawal
TXN002332,ACC0164,2025-02-07,58620.41,ATM_Withdrawal
TXN013746,ACC0216,2025-05-14,2088.14,Flipkart
TXN009301,ACC0257,2025-04-07,147947.2,ATM_Withdrawal
TXN014581,ACC0130,2025-03-19,118014.67,Unknown_POS
TXN002495,ACC0016,2025-03-25,20827.82,Flipkart
TXN001107,ACC0144,2025-01-08,50905.91,Unknown_POS
TXN005061,ACC0471,2025-07-09,51561.22,BigBasket
TXN015703,ACC0251,2025-03-05,65233.12,Unknown_POS
TXN013489,ACC0302,2025-07-27,145075.85,Flipkart
TXN006280,ACC0047,2025-04-08,42408.56,Unknown_POS
TXN009976,ACC0362,2025-05-03,44532.48,Flipkart
TXN005449,ACC0213,2025-03-02,2234.6,ATM_Withdrawal
TXN000134,ACC0154,2025-07-01,21695.54,ATM_Withdrawal
TXN009638,ACC0219,2025-06-15,98422.89,Unknown_POS
TXN005072,ACC0487,2025-02-21,142407.11,Amazon
TXN000593,ACC0483,2025-02-10,15601.78,ATM_Withdrawal
TXN001290,ACC0313,2025-06-27,5691.3,Swiggy
TXN005590,ACC0491,2025-03-24,95209.17,Zomato
TXN014973,ACC0447,2025-03-10,92470.58,Uber
TXN010830,ACC0422,2025-06-13,30419.34,Swiggy
TXN004098,ACC0167,2025-04-16,56839.76,Uber
TXN019631,ACC0300,2025-03-07,63630.59,ATM_Withdrawal
TXN015673,ACC0391,2025-03-29,90397.02,Unknown_POS
TXN017702,ACC0083,2025-07-05,41021.85,Zomato
TXN002063,ACC0445,2025-06-12,24960.61,Uber
TXN007406,ACC0362,2025-03-17,146194.41,Swiggy
TXN010196,ACC0161,2025-03-22,141662.74,Uber
TXN000945,ACC0421,2025-04-05,119147.72,Amazon
TXN002184,ACC0271,2025-03-31,105083.31,Uber
TXN019353,ACC0358,2025-01-03,10871.93,BigBasket
TXN019234,ACC0145,2025-04-25,2982.74,BigBasket
TXN018668,ACC0409,2025-03-17,139837.03,Zomato
TXN015180,ACC0224,2025-02-21,80433.78,Unknown_POS
TXN013857,ACC0232,2025-02-12,105102.03,Unknown_POS
TXN014763,ACC0287,2025-01-28,143040.84,ATM_Withdrawal
TXN013456,ACC0475,2025-01-06,82341.6,Unknown_POS
TXN004799,ACC0420,2025-05-17,131857.28,Flipkart
TXN000809,ACC0395,2025-03-04,113633.12,ATM_Withdrawal
TXN007772,ACC0343,2025-06-01,73396.51,Zomato
TXN001810,ACC0345,2025-02-01,52981.56,Unknown_POS
TXN018042,ACC0097,2025-01-08,137204.44,Flipkart
TXN015079,ACC0432,2025-02-06,136609.38,Unknown_POS
TXN016145,ACC0446,2025-01-22,124781.12,BigBasket
TXN015042,ACC0423,2025-07-25,71470.71,Zomato
TXN001412,ACC0025,2025-03-16,43785.03,Flipkart
TXN019568,ACC0009,2025-04-25,107210.58,Amazon
TXN018178,ACC0473,2025-03-28,729.56,Zomato
TXN013996,ACC0495,2025-04-10,13041.49,Unknown_POS
TXN006120,ACC0135,2025-06-15,128474.32,Unknown_POS
TXN002536,ACC0072,2025-01-27,149031.38,Unknown_POS
TXN019005,ACC0447,2025-02-08,52944.93,Swiggy
TXN005355,ACC0361,2025-02-10,9681.64,Flipkart
TXN004421,ACC0340,2025-04-03,113347.29,Unknown_POS
TXN005138,ACC0217,2025-04-20,13111.79,BigBasket
TXN014817,ACC0384,2025-07-17,114299.26,Swiggy
TXN000688,ACC0332,2025-07-29,140965.68,Swiggy
TXN008349,ACC0279,2025-05-01,38044.98,Flipkart
TXN015293,ACC0240,2025-07-15,71815.73,BigBasket
TXN017078,ACC0093,2025-01-29,95412.98,Swiggy
TXN007917,ACC0401,2025-05-21,71479.86,ATM_Withdrawal
TXN012607,ACC0166,2025-01-15,96764.36,Flipkart
TXN013008,ACC0021,2025-01-16,68896.79,Amazon
TXN000439,ACC0073,2025-03-26,111814.23,Zomato
TXN002624,ACC0129,2025-02-04,62476.03,Zomato
TXN003727,ACC0456,2025-01-11,51550.89,Swiggy
TXN011988,ACC0193,2025-02-08,47557.8,BigBasket
TXN000927,ACC0166,2025-07-07,70285.79,Swiggy
TXN000725,ACC0135,2025-07-07,132956.06,Flipkart
TXN010393,ACC0454,2025-06-08,89500.86,BigBasket
TXN000082,ACC0090,2025-06-06,128429.17,Unknown_POS
TXN017404,ACC0437,2025-06-10,108390.65,ATM_Withdrawal
TXN003989,ACC0336,2025-01-09,54663.19,Unknown_POS
TXN019250,ACC0454,2025-06-03,117797.76,ATM_Withdrawal
TXN006756,ACC0297,2025-06-17,106571.07,Flipkart
TXN001971,ACC0431,2025-02-11,25629.83,Amazon
TXN009721,ACC0027,2025-04-24,86734.57,BigBasket
TXN003595,ACC0231,2025-04-02,111341.79,ATM_Withdrawal
TXN013800,ACC0050,2025-03-20,77290.23,Zomato
TXN010096,ACC0065,2025-05-31,77361.63,Unknown_POS
TXN013442,ACC0176,2025-07-19,34588.6,Unknown_POS
TXN011832,ACC0052,2025-04-16,76508.87,Uber
TXN016352,ACC0215,2025-06-27,19825.17,Unknown_POS
TXN003851,ACC0415,2025-05-05,18728.26,Zomato
TXN003740,ACC0367,2025-01-01,133982.87,Flipkart
TXN013146,ACC0323,2025-02-11,117907.19,Swiggy
TXN015170,ACC0220,2025-01-11,6370.14,Swiggy
TXN002941,ACC0272,2025-01-21,132498.68,Zomato
TXN012999,ACC0108,2025-01-10,82498.49,Amazon
TXN010853,ACC0259,2025-02-08,64692.32,Zomato
TXN012811,ACC0264,2025-04-30,113681.87,Amazon
TXN004787,ACC0493,2025-03-05,124013.9,Uber
TXN006579,ACC0340,2025-04-23,35066.54,Unknown_POS
TXN010253,ACC0149,2025-03-12,120523.63,Zomato
TXN006847,ACC0283,2025-03-24,143675.35,ATM_Withdrawal
TXN009437,ACC0378,2025-05-31,121844.48,Zomato
TXN016346,ACC0299,2025-04-23,141901.02,Amazon
TXN016640,ACC0471,2025-02-18,91450.77,ATM_Withdrawal
TXN018336,ACC0030,2025-05-03,122491.68,ATM_Withdrawal
TXN002009,ACC0332,2025-07-28,43303.84,Amazon
TXN011532,ACC0142,2025-07-18,132800.1,Zomato
TXN012503,ACC0334,2025-06-16,113352.42,Swiggy
TXN001021,ACC0214,2025-03-03,85956.14,Unknown_POS
TXN015966,ACC0143,2025-07-06,56162.69,BigBasket
TXN005687,ACC0225,2025-07-30,98619.51,Flipkart
TXN009958,ACC0361,2025-06-29,71030.49,ATM_Withdrawal
TXN016264,ACC0192,2025-03-23,147104.17,Swiggy
TXN019614,ACC0196,2025-01-28,118021.62,Uber
TXN006037,ACC0332,2025-01-11,2863.52,Zomato
TXN013058,ACC0368,2025-05-04,121695.72,Zomato
TXN010123,ACC0149,2025-07-03,41002.0,Uber
TXN008093,ACC0342,2025-06-16,63033.04,ATM_Withdrawal
TXN016823,ACC0127,2025-06-28,24283.54,Unknown_POS
TXN014819,ACC0344,2025-03-12,5324.23,Zomato
TXN002078,ACC0445,2025-05-16,41956.16,Zomato
TXN013328,ACC0139,2025-01-01,107380.05,Swiggy
TXN000545,ACC0399,2025-01-21,73162.75,Swiggy
TXN003958,ACC0250,2025-05-06,139178.94,Unknown_POS
TXN019922,ACC0090,2025-06-05,47677.91,Uber
TXN011004,ACC0012,2025-05-07,123245.99,Unknown_POS
TXN004698,ACC0023,2025-03-07,48216.57,Flipkart
TXN003912,ACC0191,2025-02-22,69521.73,Unknown_POS
TXN003967,ACC0348,2025-06-25,137716.63,BigBasket
TXN008415,ACC0496,2025-05-16,85587.5,Amazon
TXN009385,ACC0224,2025-01-02,126719.01,BigBasket
TXN005720,ACC0268,2025-01-22,47785.2,BigBasket
TXN009348,ACC0266,2025-02-20,149376.95,Amazon
TXN015507,ACC0350,2025-04-29,110331.01,Amazon
TXN002868,ACC0336,2025-01-13,77821.42,BigBasket
TXN005403,ACC0051,2025-06-22,81107.61,Zomato
TXN015544,ACC0412,2025-03-05,144631.36,Swiggy
TXN009004,ACC0306,2025-06-04,38612.8,BigBasket
TXN010363,ACC0052,2025-07-11,113630.8,Unknown_POS
TXN007909,ACC0078,2025-02-12,58140.8,Zomato
TXN016829,ACC0406,2025-05-12,121578.79,Flipkart
TXN000237,ACC0179,2025-03-21,51492.85,Zomato
TXN017252,ACC0096,2025-06-12,93875.0,Swiggy
TXN002870,ACC0441,2025-07-03,34438.7,Swiggy
TXN003685,ACC0185,2025-04-29,8202.41,Zomato
TXN004382,ACC0210,2025-01-08,50803.77,ATM_Withdrawal
TXN006812,ACC0498,2025-07-25,113966.46,ATM_Withdrawal
TXN002205,ACC0366,2025-04-19,105403.63,BigBasket
TXN004832,ACC0100,2025-03-22,46434.04,BigBasket
TXN011196,ACC0077,2025-03-23,46607.46,Flipkart
TXN005184,ACC0077,2025-03-20,11040.08,Zomato
TXN003421,ACC0326,2025-06-08,74755.29,Zomato
TXN006590,ACC0364,2025-03-07,58346.99,Flipkart
TXN006156,ACC0451,2025-01-13,30577.88,Amazon
TXN015652,ACC0351,2025-05-26,124090.24,Flipkart
TXN012430,ACC0313,2025-03-19,95068.48,ATM_Withdrawal
TXN000504,ACC0026,2025-04-03,105709.86,Uber
TXN013920,ACC0158,2025-02-09,75817.64,Swiggy
TXN014123,ACC0298,2025-03-17,13397.42,Swiggy
TXN006835,ACC0125,2025-03-19,11626.33,BigBasket
TXN008598,ACC0306,2025-02-26,122785.04,Flipkart
TXN009287,ACC0235,2025-02-16,64880.64,Zomato
TXN003913,ACC0492,2025-01-14,36842.63,Swiggy
TXN013480,ACC0340,2025-04-09,68354.74,Flipkart
TXN010087,ACC0404,2025-05-31,17315.08,Zomato
TXN003328,ACC0449,2025-03-11,142425.71,Amazon
TXN014802,ACC0166,2025-06-27,62747.53,Unknown_POS
TXN008113,ACC0108,2025-04-01,63025.25,Amazon
TXN015600,ACC0374,2025-02-14,142747.95,BigBasket
TXN013644,ACC0428,2025-04-25,9412.4,Zomato
TXN017940,ACC0206,2025-05-20,98878.34,Amazon
TXN011277,ACC0298,2025-07-11,81641.59,ATM_Withdrawal
TXN007531,ACC0124,2025-07-10,43611.19,Uber
TXN014908,ACC0273,2025-04-05,117930.23,Uber
TXN012568,ACC0247,2025-03-13,30131.87,Flipkart
TXN000640,ACC0352,2025-03-30,138182.71,Swiggy
TXN002031,ACC0070,2025-07-03,70415.31,Swiggy
TXN016464,ACC0068,2025-04-30,66140.49,Flipkart
TXN010696,ACC0065,2025-06-29,128725.62,Unknown_POS
TXN008262,ACC0199,2025-02-04,50883.23,Unknown_POS
TXN007457,ACC0133,2025-04-28,18733.89,Zomato
TXN012147,ACC0449,2025-02-10,72977.23,Amazon
TXN007133,ACC0419,2025-03-25,25392.76,Amazon
TXN010921,ACC0127,2025-07-29,144633.97,Swiggy
TXN007187,ACC0337,2025-06-16,37810.75,Zomato
TXN002815,ACC0489,2025-02-06,6338.07,Zomato
TXN011468,ACC0251,2025-03-13,54610.8,Amazon
TXN008126,ACC0421,2025-04-13,31123.87,Uber
TXN012516,ACC0089,2025-04-21,128839.53,ATM_Withdrawal
TXN000565,ACC0305,2025-01-13,99312.39,Amazon
TXN007266,ACC0204,2025-05-26,134988.89,BigBasket
TXN008225,ACC0007,2025-06-16,37006.13,Flipkart
TXN014540,ACC0141,2025-07-22,144772.29,ATM_Withdrawal
TXN002171,ACC0275,2025-02-22,10630.18,Uber
TXN001342,ACC0378,2025-07-12,87038.9,Zomato
