txn_id,account_id,txn_date,amount,merchant,ingestion_timestamp,source_system
TXN007543,ACC0281,2025-01-27,102442.95,BigBasket,2026-08-08T12:43:11.935Z,transactions.csv
TXN015035,ACC0006,2025-01-25,20822.33,Zomato,2026-08-08T12:43:11.935Z,transactions.csv
TXN002907,ACC0225,2025-01-30,5907.34,Unknown_POS,2026-08-08T12:43:11.935Z,transactions.csv
TXN002026,ACC0011,2025-07-15,57243.83,Flipkart,2026-08-08T12:43:11.935Z,transactions.csv
TXN013603,ACC0098,2025-07-11,47836.7,Unknown_POS,2026-08-08T12:43:11.935Z,transactions.csv
TXN013056,ACC0150,2025-02-17,51451.68,BigBasket,2026-08-08T12:43:11.935Z,transactions.csv
TXN018299,ACC0135,2025-03-25,118830.73,Amazon,2026-08-08T12:43:11.935Z,transactions.csv
TXN018227,ACC0469,2025-07-07,25632.83,ATM_Withdrawal,2026-08-08T12:43:11.935Z,transactions.csv
TXN001172,ACC0361,2025-05-24,123121.95,BigBasket,2026-08-08T12:43:11.935Z,transactions.csv
TXN001044,ACC0208,2025-07-18,6321.85,Unknown_POS,2026-08-08T12:43:11.935Z,transactions.csv
TXN019955,ACC0474,2025-05-03,62865.91,Unknown_POS,2026-08-08T12:43:11.935Z,transactions.csv
TXN003029,ACC0023,2025-02-24,45325.59,Flipkart,2026-08-08T12:43:11.935Z,transactions.csv
TXN014986,ACC0439,2025-05-02,126363.55,ATM_Withdrawal,2026-08-08T12:43:11.935Z,transactions.csv
TXN000244,ACC0491,2025-04-29,34816.74,Unknown_POS,2026-08-08T12:43:11.935Z,transactions.csv
TXN006541,ACC0333,2025-05-06,1106.07,Unknown_POS,2026-08-08T12:43:11.935Z,transactions.csv
TXN008510,ACC0044,2025-02-10,26041.78,Unknown_POS,2026-08-08T12:43:11.935Z,transactions.csv
TXN018791,ACC0339,2025-02-13,132217.07,Swiggy,2026-08-08T12:43:11.935Z,transactions.csv
TXN007238,ACC0370,2025-06-07,123234.83,Swiggy,2026-08-08T12:43:11.935Z,transactions.csv
TXN008401,ACC0362,2025-07-14,88971.68,Flipkart,2026-08-08T12:43:11.935Z,transactions.csv
TXN016450,ACC0042,2025-01-11,15913.33,Uber,2026-08-08T12:43:11.935Z,transactions.csv
TXN003184,ACC0166,2025-02-10,28826.01,Unknown_POS,2026-08-08T12:43:11.935Z,transactions.csv
TXN002663,ACC0179,2025-06-30,78782.09,Flipkart,2026-08-08T12:43:11.935Z,transactions.csv
TXN002699,ACC0205,2025-06-08,8544.4,Flipkart,2026-08-08T12:43:11.935Z,transactions.csv
TXN014960,ACC0387,2025-04-11,12205.24,Swiggy,2026-08-08T12:43:11.935Z,transactions.csv
TXN017273,ACC0338,2025-04-19,38123.13,Amazon,2026-08-08T12:43:11.935Z,transactions.csv
TXN019309,ACC0092,2025-07-18,2502.43,Flipkart,2026-08-08T12:43:11.935Z,transactions.csv
TXN009506,ACC0430,2025-02-05,86501.95,Swiggy,2026-08-08T12:43:11.935Z,transactions.csv
TXN002257,ACC0187,2025-03-27,45688.29,Flipkart,2026-08-08T12:43:11.935Z,transactions.csv
TXN014106,ACC0056,2025-04-27,118425.76,Uber,2026-08-08T12:43:11.935Z,transactions.csv
TXN011121,ACC0319,2025-05-11,123546.49,Uber,2026-08-08T12:43:11.935Z,transactions.csv
TXN003682,ACC0412,2025-01-28,111434.87,Zomato,2026-08-08T12:43:11.935Z,transactions.csv
TXN014700,ACC0297,2025-03-21,46754.27,ATM_Withdrawal,2026-08-08T12:43:11.935Z,transactions.csv
TXN010633,ACC0199,2025-03-06,61129.46,Amazon,2026-08-08T12:43:11.935Z,transactions.csv
TXN010084,ACC0095,2025-01-19,23187.17,Zomato,2026-08-08T12:43:11.935Z,transactions.csv
TXN002896,ACC0316,2025-05-02,78534.68,Zomato,2026-08-08T12:43:11.935Z,transactions.csv
TXN002389,ACC0021,2025-07-02,116137.54,Unknown_POS,2026-08-08T12:43:11.935Z,transactions.csv
TXN011470,ACC0062,2025-04-30,135566.28,Zomato,2026-08-08T12:43:11.935Z,transactions.csv
TXN017619,ACC0384,2025-05-24,25244.18,BigBasket,2026-08-08T12:43:11.935Z,transactions.csv
TXN018125,ACC0255,2025-04-02,5430.55,BigBasket,2026-08-08T12:43:11.935Z,transactions.csv
TXN000641,ACC0364,2025-06-16,146278.16,Swiggy,2026-08-08T12:43:11.935Z,transactions.csv
TXN016617,ACC0443,2025-07-07,91356.62,Uber,2026-08-08T12:43:11.935Z,transactions.csv
TXN012641,ACC0399,2025-03-31,27892.17,Zomato,2026-08-08T12:43:11.935Z,transactions.csv
TXN008834,ACC0046,2025-05-13,91155.39,Unknown_POS,2026-08-08T12:43:11.935Z,transactions.csv
TXN001975,ACC0079,2025-04-23,53745.14,Zomato,2026-08-08T12:43:11.935Z,transactions.csv
TXN019244,ACC0424,2025-01-15,12328.45,Amazon,2026-08-08T12:43:11.935Z,transactions.csv
TXN009059,ACC0364,2025-05-09,106658.01,Flipkart,2026-08-08T12:43:11.935Z,transactions.csv
TXN002368,ACC0085,2025-01-14,120510.72,Unknown_POS,2026-08-08T12:43:11.935Z,transactions.csv
TXN002463,ACC0316,2025-06-14,59028.0,Amazon,2026-08-08T12:43:11.935Z,transactions.csv
TXN017689,ACC0316,2025-01-30,107008.93,Amazon,2026-08-08T12:43:11.935Z,transactions.csv
TXN007168,ACC0013,2025-06-28,121355.42,ATM_Withdrawal,2026-08-08T12:43:11.935Z,transactions.csv
TXN002674,ACC0479,2025-06-23,71488.13,Zomato,2026-08-08T12:43:11.935Z,transactions.csv
TXN014061,ACC0231,2025-06-20,729.34,Uber,2026-08-08T12:43:11.935Z,transactions.csv
TXN005872,ACC0083,2025-02-28,110166.08,Amazon,2026-08-08T12:43:11.935Z,transactions.csv
TXN010724,ACC0210,2025-01-09,105835.71,ATM_Withdrawal,2026-08-08T12:43:11.935Z,transactions.csv
TXN013807,ACC0001,2025-01-20,9688.89,Zomato,2026-08-08T12:43:11.935Z,transactions.csv
TXN010673,ACC0352,2025-04-20,128549.29,BigBasket,2026-08-08T12:43:11.935Z,transactions.csv
TXN017611,ACC0413,2025-05-29,148542.61,Swiggy,2026-08-08T12:43:11.935Z,transactions.csv
TXN001476,ACC0437,2025-04-07,66411.29,Amazon,2026-08-08T12:43:11.935Z,transactions.csv
TXN006704,ACC0066,2025-07-15,95086.87,BigBasket,2026-08-08T12:43:11.935Z,transactions.csv
TXN004086,ACC0138,2025-03-05,92476.91,Flipkart,2026-08-08T12:43:11.935Z,transactions.csv
TXN009544,ACC0187,2025-02-08,19080.1,Flipkart,2026-08-08T12:43:11.935Z,transactions.csv
TXN013251,ACC0269,2025-06-22,8411.73,Uber,2026-08-08T12:43:11.935Z,transactions.csv
TXN015127,ACC0104,2025-03-10,10801.77,ATM_Withdrawal,2026-08-08T12:43:11.935Z,transactions.csv
TXN019085,ACC0178,2025-07-03,120995.58,BigBasket,2026-08-08T12:43:11.935Z,transactions.csv
TXN013252,ACC0097,2025-01-21,118422.81,Unknown_POS,2026-08-08T12:43:11.935Z,transactions.csv
TXN012444,ACC0062,2025-03-22,97210.68,BigBasket,2026-08-08T12:43:11.935Z,transactions.csv
TXN019394,ACC0402,2025-06-03,135575.47,ATM_Withdrawal,2026-08-08T12:43:11.935Z,transactions.csv
TXN004975,ACC0131,2025-02-03,134831.65,Swiggy,2026-08-08T12:43:11.935Z,transactions.csv
TXN018259,ACC0433,2025-06-11,64297.02,Zomato,2026-08-08T12:43:11.935Z,transactions.csv
TXN006362,ACC0454,2025-02-01,83081.66,Zomato,2026-08-08T12:43:11.935Z,transactions.csv
TXN010835,ACC0247,2025-04-17,108514.69,Swiggy,2026-08-08T12:43:11.935Z,transactions.csv
TXN008559,ACC0212,2025-01-22,100470.15,BigBasket,2026-08-08T12:43:11.935Z,transactions.csv
TXN019671,ACC0453,2025-03-13,116557.8,Swiggy,2026-08-08T12:43:11.935Z,transactions.csv
TXN018649,ACC0001,2025-05-12,55680.64,ATM_Withdrawal,2026-08-08T12:43:11.935Z,transactions.csv
TXN003763,ACC0351,2025-02-02,89034.69,Amazon,2026-08-08T12:43:11.935Z,transactions.csv
TXN016905,ACC0030,2025-07-01,48082.54,Flipkart,2026-08-08T12:43:11.935Z,transactions.csv
TXN013170,ACC0301,2025-04-15,12989.59,Amazon,2026-08-08T12:43:11.935Z,transactions.csv
TXN000043,ACC0269,2025-06-11,108191.37,Unknown_POS,2026-08-08T12:43:11.935Z,transactions.csv
TXN001704,ACC0367,2025-07-13,62280.54,Zomato,2026-08-08T12:43:11.935Z,transactions.csv
TXN013970,ACC0300,2025-03-05,29498.33,ATM_Withdrawal,2026-08-08T12:43:11.935Z,transactions.csv
TXN002808,ACC0376,2025-02-16,108569.93,Flipkart,2026-08-08T12:43:11.935Z,transactions.csv
TXN016926,ACC0038,2025-05-21,65024.85,Amazon,2026-08-08T12:43:11.935Z,transactions.csv
TXN000261,ACC0096,2025-03-22,126305.68,Amazon,2026-08-08T12:43:11.935Z,transactions.csv
TXN009409,ACC0139,2025-07-03,49459.76,BigBasket,2026-08-08T12:43:11.935Z,transactions.csv
TXN001347,ACC0241,2025-07-01,79809.08,Uber,2026-08-08T12:43:11.935Z,transactions.csv
TXN016883,ACC0131,2025-04-13,5523.43,Flipkart,2026-08-08T12:43:11.935Z,transactions.csv
TXN007928,ACC0148,2025-02-21,24636.32,Zomato,2026-08-08T12:43:11.935Z,transactions.csv
TXN005822,ACC0268,2025-07-10,569.29,Swiggy,2026-08-08T12:43:11.935Z,transactions.csv
TXN000719,ACC0365,2025-07-09,96143.74,Uber,2026-08-08T12:43:11.935Z,transactions.csv
TXN005790,ACC0272,2025-02-07,69566.72,Amazon,2026-08-08T12:43:11.935Z,transactions.csv
TXN017164,ACC0392,2025-06-25,87791.19,Uber,2026-08-08T12:43:11.935Z,transactions.csv
TXN012206,ACC0211,2025-02-07,72181.95,BigBasket,2026-08-08T12:43:11.935Z,transactions.csv
TXN004270,ACC0067,2025-05-14,80438.95,Amazon,2026-08-08T12:43:11.935Z,transactions.csv
TXN018152,ACC0280,2025-07-15,132761.24,BigBasket,2026-08-08T12:43:11.935Z,transactions.csv
TXN018205,ACC0318,2025-01-29,89955.03,Uber,2026-08-08T12:43:11.935Z,transactions.csv
TXN006610,ACC0212,2025-04-22,142884.35,Amazon,2026-08-08T12:43:11.935Z,transactions.csv
TXN008072,ACC0078,2025-06-15,122682.06,Uber,2026-08-08T12:43:11.935Z,transactions.csv
TXN017844,ACC0011,2025-06-08,63476.7,Unknown_POS,2026-08-08T12:43:11.935Z,transactions.csv
TXN012601,ACC0219,2025-07-04,87431.29,Uber,2026-08-08T12:43:11.935Z,transactions.csv
TXN009872,ACC0179,2025-05-05,120738.43,BigBasket,2026-08-08T12:43:11.935Z,transactions.csv
TXN004641,ACC0249,2025-05-03,85674.13,Zomato,2026-08-08T12:43:11.935Z,transactions.csv
TXN011961,ACC0489,2025-01-24,121901.24,ATM_Withdrawal,2026-08-08T12:43:11.935Z,transactions.csv
TXN004992,ACC0489,2025-03-03,62891.09,Swiggy,2026-08-08T12:43:11.935Z,transactions.csv
TXN018817,ACC0423,2025-03-05,97123.46,Amazon,2026-08-08T12:43:11.935Z,transactions.csv
TXN012240,ACC0473,2025-03-23,84588.82,Swiggy,2026-08-08T12:43:11.935Z,transactions.csv
TXN003933,ACC0214,2025-07-24,123897.02,Swiggy,2026-08-08T12:43:11.935Z,transactions.csv
TXN002387,ACC0230,2025-07-21,19723.08,Uber,2026-08-08T12:43:11.935Z,transactions.csv
TXN015742,ACC0124,2025-05-10,121768.74,Zomato,2026-08-08T12:43:11.935Z,transactions.csv
TXN004626,ACC0387,2025-01-18,119275.75,Amazon,2026-08-08T12:43:11.935Z,transactions.csv
TXN003455,ACC0474,2025-03-16,760.58,Zomato,2026-08-08T12:43:11.935Z,transactions.csv
TXN014749,ACC0042,2025-01-13,63158.13,Unknown_POS,2026-08-08T12:43:11.935Z,transactions.csv
TXN016845,ACC0434,2025-01-14,89108.87,Uber,2026-08-08T12:43:11.935Z,transactions.csv
TXN009318,ACC0162,2025-02-28,96270.33,Uber,2026-08-08T12:43:11.935Z,transactions.csv
TXN011591,ACC0168,2025-02-17,1119.83,Unknown_POS,2026-08-08T12:43:11.935Z,transactions.csv
TXN003493,ACC0289,2025-01-15,122065.22,Flipkart,2026-08-08T12:43:11.935Z,transactions.csv
TXN008546,ACC0069,2025-05-23,102722.6,Zomato,2026-08-08T12:43:11.935Z,transactions.csv
TXN008203,ACC0391,2025-04-10,40801.35,ATM_Withdrawal,2026-08-08T12:43:11.935Z,transactions.csv
TXN005792,ACC0116,2025-03-28,101591.37,Uber,2026-08-08T12:43:11.935Z,transactions.csv
TXN011269,ACC0184,2025-06-23,11629.21,Uber,2026-08-08T12:43:11.935Z,transactions.csv
TXN010676,ACC0471,2025-06-16,145167.52,Flipkart,2026-08-08T12:43:11.935Z,transactions.csv
TXN008596,ACC0493,2025-05-17,37580.28,Unknown_POS,2026-08-08T12:43:11.935Z,transactions.csv
TXN000331,ACC0008,2025-03-09,32400.65,Amazon,2026-08-08T12:43:11.935Z,transactions.csv
TXN000578,ACC0465,2025-01-29,125293.06,ATM_Withdrawal,2026-08-08T12:43:11.935Z,transactions.csv
TXN012806,ACC0214,2025-01-06,55939.64,Zomato,2026-08-08T12:43:11.935Z,transactions.csv
TXN007519,ACC0384,2025-04-28,118092.36,Amazon,2026-08-08T12:43:11.935Z,transactions.csv
TXN017662,ACC0126,2025-07-16,88067.33,Flipkart,2026-08-08T12:43:11.935Z,transactions.csv
TXN009620,ACC0201,2025-02-16,130408.8,ATM_Withdrawal,2026-08-08T12:43:11.935Z,transactions.csv
TXN014177,ACC0177,2025-05-03,105351.94,Uber,2026-08-08T12:43:11.935Z,transactions.csv
TXN007046,ACC0335,2025-05-10,138235.18,Zomato,2026-08-08T12:43:11.935Z,transactions.csv
TXN007900,ACC0278,2025-01-24,148624.53,Unknown_POS,2026-08-08T12:43:11.935Z,transactions.csv
TXN018068,ACC0471,2025-06-01,19661.79,Uber,2026-08-08T12:43:11.935Z,transactions.csv
TXN019443,ACC0151,2025-06-29,116294.24,Uber,2026-08-08T12:43:11.935Z,transactions.csv
TXN004834,ACC0002,2025-02-20,110013.62,Amazon,2026-08-08T12:43:11.935Z,transactions.csv
TXN013810,ACC0189,2025-06-10,148042.85,ATM_Withdrawal,2026-08-08T12:43:11.935Z,transactions.csv
TXN000992,ACC0179,2025-02-18,48144.72,Amazon,2026-08-08T12:43:11.935Z,transactions.csv
TXN009674,ACC0071,2025-05-29,33193.19,ATM_Withdrawal,2026-08-08T12:43:11.935Z,transactions.csv
TXN004056,ACC0126,2025-03-21,80585.38,Unknown_POS,2026-08-08T12:43:11.935Z,transactions.csv
TXN012239,ACC0176,2025-04-02,89945.87,ATM_Withdrawal,2026-08-08T12:43:11.935Z,transactions.csv
TXN012606,ACC0290,2025-05-14,141064.76,Uber,2026-08-08T12:43:11.935Z,transactions.csv
TXN006342,ACC0159,2025-05-19,63487.43,ATM_Withdrawal,2026-08-08T12:43:11.935Z,transactions.csv
TXN007846,ACC0132,2025-06-07,64438.49,Uber,2026-08-08T12:43:11.935Z,transactions.csv
TXN019916,ACC0426,2025-03-17,110069.46,Unknown_POS,2026-08-08T12:43:11.935Z,transactions.csv
TXN005643,ACC0230,2025-06-27,97937.02,Amazon,2026-08-08T12:43:11.935Z,transactions.csv
TXN007710,ACC0168,2025-03-08,40921.22,Amazon,2026-08-08T12:43:11.935Z,transactions.csv
TXN004837,ACC0484,2025-03-26,142876.91,Unknown_POS,2026-08-08T12:43:11.935Z,transactions.csv
TXN008000,ACC0469,2025-02-16,44889.06,ATM_Withdrawal,2026-08-08T12:43:11.935Z,transactions.csv
TXN000615,ACC0487,2025-03-29,54533.2,Amazon,2026-08-08T12:43:11.935Z,transactions.csv
TXN002327,ACC0348,2025-04-19,22575.49,Uber,2026-08-08T12:43:11.935Z,transactions.csv
TXN019289,ACC0068,2025-03-08,54568.5,Flipkart,2026-08-08T12:43:11.935Z,transactions.csv
TXN012509,ACC0453,2025-01-01,69085.45,Uber,2026-08-08T12:43:11.935Z,transactions.csv
TXN015715,ACC0384,2025-02-12,6425.11,Zomato,2026-08-08T12:43:11.935Z,transactions.csv
TXN017237,ACC0222,2025-03-10,127221.39,Unknown_POS,2026-08-08T12:43:11.935Z,transactions.csv
TXN000039,ACC0189,2025-03-26,101087.27,Unknown_POS,2026-08-08T12:43:11.935Z,transactions.csv
TXN016577,ACC0295,2025-05-21,143648.74,ATM_Withdrawal,2026-08-08T12:43:11.935Z,transactions.csv
TXN008454,ACC0252,2025-05-11,80213.49,Unknown_POS,2026-08-08T12:43:11.935Z,transactions.csv
TXN010240,ACC0085,2025-04-24,59726.12,Zomato,2026-08-08T12:43:11.935Z,transactions.csv
TXN015087,ACC0120,2025-07-25,84178.88,Unknown_POS,2026-08-08T12:43:11.935Z,transactions.csv
TXN010346,ACC0460,2025-07-03,103508.05,ATM_Withdrawal,2026-08-08T12:43:11.935Z,transactions.csv
TXN008888,ACC0328,2025-02-24,72534.82,ATM_Withdrawal,2026-08-08T12:43:11.935Z,transactions.csv
TXN002445,ACC0278,2025-04-22,57265.42,Unknown_POS,2026-08-08T12:43:11.935Z,transactions.csv
TXN006939,ACC0252,2025-06-18,83083.94,ATM_Withdrawal,2026-08-08T12:43:11.935Z,transactions.csv
TXN002819,ACC0454,2025-02-13,43307.4,Uber,2026-08-08T12:43:11.935Z,transactions.csv
TXN014824,ACC0224,2025-04-12,59215.39,Unknown_POS,2026-08-08T12:43:11.935Z,transactions.csv
TXN017332,ACC0453,2025-02-01,15856.09,BigBasket,2026-08-08T12:43:11.935Z,transactions.csv
TXN016080,ACC0361,2025-06-10,100760.03,Swiggy,2026-08-08T12:43:11.935Z,transactions.csv
TXN015684,ACC0154,2025-07-08,123867.06,ATM_Withdrawal,2026-08-08T12:43:11.935Z,transactions.csv
TXN018423,ACC0499,2025-01-16,13444.49,BigBasket,2026-08-08T12:43:11.935Z,transactions.csv
TXN005405,ACC0271,2025-05-03,48838.76,Amazon,2026-08-08T12:43:11.935Z,transactions.csv
TXN012666,ACC0158,2025-02-18,3207.53,ATM_Withdrawal,2026-08-08T12:43:11.935Z,transactions.csv
TXN019426,ACC0161,2025-04-20,84128.43,Flipkart,2026-08-08T12:43:11.935Z,transactions.csv
TXN010715,ACC0363,2025-05-30,127629.75,BigBasket,2026-08-08T12:43:11.935Z,transactions.csv
TXN016438,ACC0356,2025-02-15,96339.47,Swiggy,2026-08-08T12:43:11.935Z,transactions.csv
TXN019523,ACC0021,2025-01-13,16407.4,ATM_Withdrawal,2026-08-08T12:43:11.935Z,transactions.csv
TXN001650,ACC0447,2025-06-22,15994.28,Amazon,2026-08-08T12:43:11.935Z,transactions.csv
TXN003045,ACC0264,2025-07-28,92197.29,ATM_Withdrawal,2026-08-08T12:43:11.935Z,transactions.csv
TXN015171,ACC0277,2025-07-12,96906.95,Swiggy,2026-08-08T12:43:11.935Z,transactions.csv
TXN006797,ACC0030,2025-01-08,55418.17,BigBasket,2026-08-08T12:43:11.935Z,transactions.csv
TXN013911,ACC0078,2025-05-01,25854.66,BigBasket,2026-08-08T12:43:11.935Z,transactions.csv
TXN004510,ACC0102,2025-04-24,118092.39,Zomato,2026-08-08T12:43:11.935Z,transactions.csv
TXN016547,ACC0236,2025-02-23,70038.41,Swiggy,2026-08-08T12:43:11.935Z,transactions.csv
TXN001837,ACC0101,2025-02-12,49417.23,Flipkart,2026-08-08T12:43:11.935Z,transactions.csv
TXN009909,ACC0126,2025-02-04,46228.26,Unknown_POS,2026-08-08T12:43:11.935Z,transactions.csv
TXN005846,ACC0430,2025-04-15,134202.64,Swiggy,2026-08-08T12:43:11.935Z,transactions.csv
TXN006976,ACC0250,2025-04-13,114902.3,ATM_Withdrawal,2026-08-08T12:43:11.935Z,transactions.csv
TXN019891,ACC0163,2025-07-06,105095.36,ATM_Withdrawal,2026-08-08T12:43:11.935Z,transactions.csv
TXN014018,ACC0256,2025-07-30,62517.34,Swiggy,2026-08-08T12:43:11.935Z,transactions.csv
TXN012542,ACC0388,2025-03-24,9712.12,Unknown_POS,2026-08-08T12:43:11.935Z,transactions.csv
TXN016239,ACC0498,2025-01-14,143948.05,Zomato,2026-08-08T12:43:11.935Z,transactions.csv
TXN015314,ACC0264,2025-07-13,95854.88,Zomato,2026-08-08T12:43:11.935Z,transactions.csv
TXN007464,ACC0235,2025-06-29,128010.21,Amazon,2026-08-08T12:43:11.935Z,transactions.csv
TXN003164,ACC0245,2025-01-30,66312.62,ATM_Withdrawal,2026-08-08T12:43:11.935Z,transactions.csv
TXN014583,ACC0362,2025-03-12,138536.39,Swiggy,2026-08-08T12:43:11.935Z,transactions.csv
TXN002769,ACC0058,2025-05-11,11663.66,Zomato,2026-08-08T12:43:11.935Z,transactions.csv
TXN018136,ACC0293,2025-07-18,25969.97,Uber,2026-08-08T12:43:11.935Z,transactions.csv
TXN000401,ACC0089,2025-04-01,32246.68,Swiggy,2026-08-08T12:43:11.935Z,transactions.csv
TXN002876,ACC0324,2025-07-17,103226.1,Amazon,2026-08-08T12:43:11.935Z,transactions.csv
TXN015396,ACC0145,2025-03-03,127043.69,Swiggy,2026-08-08T12:43:11.935Z,transactions.csv
TXN015717,ACC0271,2025-05-27,79274.39,Uber,2026-08-08T12:43:11.935Z,transactions.csv
TXN017687,ACC0215,2025-05-24,103877.74,BigBasket,2026-08-08T12:43:11.935Z,transactions.csv
TXN011094,ACC0021,2025-07-09,101492.37,Flipkart,2026-08-08T12:43:11.935Z,transactions.csv
TXN010854,ACC0168,2025-06-20,45449.55,Amazon,2026-08-08T12:43:11.935Z,transactions.csv
TXN012402,ACC0408,2025-02-27,17768.41,Flipkart,2026-08-08T12:43:11.935Z,transactions.csv
TXN013483,ACC0325,2025-04-02,12532.51,Zomato,2026-08-08T12:43:11.935Z,transactions.csv
TXN006449,ACC0026,2025-05-20,8950.13,Swiggy,2026-08-08T12:43:11.935Z,transactions.csv
TXN014784,ACC0234,2025-02-13,70346.79,BigBasket,2026-08-08T12:43:11.935Z,transactions.csv
TXN006586,ACC0321,2025-07-09,38180.71,Zomato,2026-08-08T12:43:11.935Z,transactions.csv
TXN012038,ACC0353,2025-04-30,94226.11,Unknown_POS,2026-08-08T12:43:11.935Z,transactions.csv
TXN001603,ACC0028,2025-02-18,22335.69,Zomato,2026-08-08T12:43:11.935Z,transactions.csv
TXN013455,ACC0417,2025-07-05,112154.88,Uber,2026-08-08T12:43:11.935Z,transactions.csv
TXN010481,ACC0225,2025-01-22,52531.94,Amazon,2026-08-08T12:43:11.935Z,transactions.csv
TXN019649,ACC0293,2025-01-21,39450.99,ATM_Withdrawal,2026-08-08T12:43:11.935Z,transactions.csv
TXN019553,ACC0121,2025-05-23,67505.23,ATM_Withdrawal,2026-08-08T12:43:11.935Z,transactions.csv
TXN007997,ACC0043,2025-03-14,90251.22,Amazon,2026-08-08T12:43:11.935Z,transactions.csv
TXN019100,ACC0310,2025-01-04,61400.94,Amazon,2026-08-08T12:43:11.935Z,transactions.csv
TXN018790,ACC0437,2025-04-07,131476.47,Zomato,2026-08-08T12:43:11.935Z,transactions.csv
TXN015559,ACC0192,2025-01-06,3644.39,Amazon,2026-08-08T12:43:11.935Z,transactions.csv
TXN009257,ACC0297,2025-03-31,138861.16,BigBasket,2026-08-08T12:43:11.935Z,transactions.csv
TXN010403,ACC0158,2025-06-12,44699.5,Flipkart,2026-08-08T12:43:11.935Z,transactions.csv
TXN013502,ACC0333,2025-01-10,50996.86,Amazon,2026-08-08T12:43:11.935Z,transactions.csv
TXN018401,ACC0214,2025-03-06,130508.65,Amazon,2026-08-08T12:43:11.935Z,transactions.csv
TXN005266,ACC0196,2025-07-12,87405.88,Amazon,2026-08-08T12:43:11.935Z,transactions.csv
TXN003073,ACC0307,2025-07-22,146385.85,BigBasket,2026-08-08T12:43:11.935Z,transactions.csv
TXN016924,ACC0274,2025-02-21,67440.49,Amazon,2026-08-08T12:43:11.935Z,transactions.csv
TXN011293,ACC0386,2025-01-22,70964.54,BigBasket,2026-08-08T12:43:11.935Z,transactions.csv
TXN005151,ACC0227,2025-07-12,39435.21,Swiggy,2026-08-08T12:43:11.935Z,transactions.csv
TXN005411,ACC0311,2025-04-24,143480.55,Flipkart,2026-08-08T12:43:11.935Z,transactions.csv
TXN008726,ACC0449,2025-03-15,134640.71,Zomato,2026-08-08T12:43:11.935Z,transactions.csv
TXN019782,ACC0431,2025-03-05,116221.02,Swiggy,2026-08-08T12:43:11.935Z,transactions.csv
TXN000028,ACC0284,2025-03-15,11076.09,ATM_Withdrawal,2026-08-08T12:43:11.935Z,transactions.csv
TXN010503,ACC0256,2025-05-03,86238.49,Zomato,2026-08-08T12:43:11.935Z,transactions.csv
TXN015451,ACC0342,2025-01-23,29756.28,Amazon,2026-08-08T12:43:11.935Z,transactions.csv
TXN011771,ACC0372,2025-01-30,126161.48,Uber,2026-08-08T12:43:11.935Z,transactions.csv
TXN000947,ACC0376,2025-01-19,125176.75,Flipkart,2026-08-08T12:43:11.935Z,transactions.csv
TXN008599,ACC0125,2025-04-02,124021.58,Unknown_POS,2026-08-08T12:43:11.935Z,transactions.csv
TXN008745,ACC0295,2025-03-06,13583.61,Flipkart,2026-08-08T12:43:11.935Z,transactions.csv
TXN019227,ACC0138,2025-07-30,18142.7,Flipkart,2026-08-08T12:43:11.935Z,transactions.csv
TXN012530,ACC0004,2025-02-25,8636.41,Zomato,2026-08-08T12:43:11.935Z,transactions.csv
TXN007432,ACC0299,2025-06-19,140484.39,Unknown_POS,2026-08-08T12:43:11.935Z,transactions.csv
TXN003968,ACC0342,2025-05-27,13173.65,Swiggy,2026-08-08T12:43:11.935Z,transactions.csv
TXN009258,ACC0294,2025-03-08,25079.64,Zomato,2026-08-08T12:43:11.935Z,transactions.csv
TXN018526,ACC0266,2025-06-20,40255.11,Amazon,2026-08-08T12:43:11.935Z,transactions.csv
TXN012519,ACC0351,2025-05-10,8270.51,Uber,2026-08-08T12:43:11.935Z,transactions.csv
TXN015185,ACC0183,2025-07-21,31572.01,Uber,2026-08-08T12:43:11.935Z,transactions.csv
TXN004201,ACC0165,2025-04-05,99215.52,BigBasket,2026-08-08T12:43:11.935Z,transactions.csv
TXN013796,ACC0032,2025-01-17,136716.8,Amazon,2026-08-08T12:43:11.935Z,transactions.csv
TXN013580,ACC0270,2025-02-20,111988.15,Unknown_POS,2026-08-08T12:43:11.935Z,transactions.csv
TXN016884,ACC0456,2025-02-08,81333.87,BigBasket,2026-08-08T12:43:11.935Z,transactions.csv
TXN017158,ACC0483,2025-05-08,42238.91,Uber,2026-08-08T12:43:11.935Z,transactions.csv
TXN008595,ACC0467,2025-06-29,77735.82,Flipkart,2026-08-08T12:43:11.935Z,transactions.csv
