txn_id,account_id,amount,merchant,txn_date,fraud_type,flagged_date,fraud_flag,risk_level
TXN000354,ACC0477,82952.08,Unknown_POS,2025-01-10,,,normal,Low
TXN000355,ACC0115,37277.06,BigBasket,2025-03-24,,,normal,Low
TXN000356,ACC0139,85751.82,Flipkart,2025-01-20,,,normal,Low
TXN000357,ACC0258,135296.05,Swiggy,2025-06-22,,,normal,High
TXN000358,ACC0115,77390.33,Amazon,2025-07-25,,,normal,Low
TXN000359,ACC0489,10385.52,ATM_Withdrawal,2025-04-13,,,normal,Low
TXN000360,ACC0444,116040.45,Uber,2025-03-14,,,normal,High
TXN000361,ACC0168,82986.05,Amazon,2025-01-23,,,normal,Low
TXN000362,ACC0189,43774.68,Uber,2025-02-21,,,normal,Low
TXN000363,ACC0379,36425.47,BigBasket,2025-06-09,,,normal,Low
TXN000364,ACC0303,149668.18,Zomato,2025-05-07,,,normal,High
TXN000365,ACC0376,114084.31,Zomato,2025-05-20,,,normal,High
TXN000366,ACC0078,139863.01,Amazon,2025-01-02,Account Takeover,2025-07-04,fraud,Critical
TXN000367,ACC0120,51996.23,Amazon,2025-05-19,,,normal,Low
TXN000368,ACC0487,269.23,Unknown_POS,2025-03-27,,,normal,Low
TXN000369,ACC0435,109095.9,Flipkart,2025-07-08,Account Takeover,2025-05-02,fraud,Critical
TXN000370,ACC0106,147468.21,Unknown_POS,2025-05-16,,,normal,High
TXN000371,ACC0252,145885.26,Swiggy,2025-01-16,,,normal,High
TXN000372,ACC0365,13999.34,Zomato,2025-03-13,,,normal,Low
TXN000373,ACC0460,61987.87,BigBasket,2025-05-14,,,normal,Low
TXN000374,ACC0235,12781.12,Flipkart,2025-07-11,,,normal,Low
TXN000375,ACC0259,95600.49,Unknown_POS,2025-02-04,,,normal,Low
TXN000376,ACC0039,85194.72,Unknown_POS,2025-06-01,,,normal,Low
TXN000377,ACC0340,35553.92,Uber,2025-02-03,,,normal,Low
TXN000378,ACC0436,138909.99,Unknown_POS,2025-03-22,,,normal,High
TXN000379,ACC0359,48971.42,ATM_Withdrawal,2025-07-08,,,normal,Low
TXN000380,ACC0140,11249.38,Zomato,2025-03-01,,,normal,Low
TXN000381,ACC0070,115533.49,Flipkart,2025-07-19,,,normal,High
TXN000382,ACC0080,24698.03,ATM_Withdrawal,2025-01-28,,,normal,Low
TXN000383,ACC0161,18154.47,BigBasket,2025-04-15,,,normal,Low
TXN000384,ACC0494,31185.05,Uber,2025-07-17,,,normal,Low
TXN000385,ACC0238,127879.7,Flipkart,2025-03-09,,,normal,High
TXN000386,ACC0081,102923.92,Amazon,2025-07-26,,,normal,High
TXN000387,ACC0111,22291.15,Zomato,2025-03-25,,,normal,Low
TXN000388,ACC0496,59466.86,Amazon,2025-04-02,,,normal,Low
TXN000389,ACC0347,39062.01,Swiggy,2025-03-18,,,normal,Low
TXN000390,ACC0016,128197.47,Zomato,2025-04-14,,,normal,High
TXN000391,ACC0049,15331.01,Swiggy,2025-04-29,,,normal,Low
TXN000392,ACC0063,9297.29,Zomato,2025-01-04,,,normal,Low
TXN000393,ACC0067,123559.83,BigBasket,2025-02-20,Account Takeover,2025-07-01,fraud,Critical
TXN000394,ACC0352,140639.36,Flipkart,2025-06-11,Phishing,2025-03-13,fraud,Critical
TXN000395,ACC0299,38860.16,Flipkart,2025-05-31,,,normal,Low
TXN000396,ACC0012,29702.66,ATM_Withdrawal,2025-01-17,,,normal,Low
TXN000397,ACC0415,13842.2,BigBasket,2025-02-02,Identity Theft,2025-04-12,fraud,Medium
TXN000398,ACC0063,141344.99,Amazon,2025-01-11,,,normal,High
TXN000399,ACC0087,65001.8,Unknown_POS,2025-05-27,,,normal,Low
TXN000400,ACC0255,57440.28,Unknown_POS,2025-01-08,,,normal,Low
TXN000401,ACC0089,32246.68,Swiggy,2025-04-01,,,normal,Low
TXN000402,ACC0141,66929.41,Swiggy,2025-03-13,,,normal,Low
TXN000403,ACC0018,92895.52,Zomato,2025-06-07,,,normal,Low
TXN000404,ACC0332,74858.8,ATM_Withdrawal,2025-03-17,,,normal,Low
TXN000405,ACC0032,42002.41,Swiggy,2025-01-23,,,normal,Low
TXN000406,ACC0215,96415.75,Zomato,2025-02-21,,,normal,Low
TXN000407,ACC0323,81571.32,Amazon,2025-07-25,,,normal,Low
TXN000408,ACC0196,107019.93,ATM_Withdrawal,2025-07-20,,,normal,High
TXN000409,ACC0279,72727.69,BigBasket,2025-07-20,,,normal,Low
TXN000410,ACC0199,27013.39,BigBasket,2025-03-11,,,normal,Low
TXN000411,ACC0306,4444.05,Uber,2025-02-26,,,normal,Low
TXN000412,ACC0030,148730.12,BigBasket,2025-07-27,,,normal,High
TXN000413,ACC0393,149940.88,Swiggy,2025-05-30,,,normal,High
TXN000414,ACC0052,98546.82,Uber,2025-03-05,,,normal,Low
TXN000415,ACC0274,118696.02,Amazon,2025-07-28,,,normal,High
TXN000416,ACC0392,86375.03,Unknown_POS,2025-02-26,,,normal,Low
TXN000417,ACC0182,26456.25,BigBasket,2025-02-14,,,normal,Low
TXN000418,ACC0413,104659.1,Amazon,2025-07-08,,,normal,High
TXN000419,ACC0361,52784.74,Swiggy,2025-06-29,,,normal,Low
TXN000420,ACC0289,125512.69,ATM_Withdrawal,2025-02-18,,,normal,High
TXN000421,ACC0278,26374.74,Amazon,2025-03-21,,,normal,Low
TXN000422,ACC0047,34931.87,Zomato,2025-01-15,,,normal,Low
TXN000423,ACC0011,71724.45,BigBasket,2025-05-15,,,normal,Low
TXN000424,ACC0470,30259.58,Swiggy,2025-06-07,,,normal,Low
TXN000425,ACC0175,26660.11,BigBasket,2025-07-03,,,normal,Low
TXN000426,ACC0031,22199.42,Swiggy,2025-01-06,,,normal,Low
TXN000427,ACC0397,126979.81,BigBasket,2025-01-29,,,normal,High
TXN000428,ACC0492,56069.94,Unknown_POS,2025-01-19,,,normal,Low
TXN000429,ACC0301,50517.33,BigBasket,2025-01-26,Card Skimming,2025-03-14,fraud,High
TXN000430,ACC0070,109866.19,Unknown_POS,2025-02-10,,,normal,High
TXN000431,ACC0406,144101.28,BigBasket,2025-06-13,,,normal,High
TXN000432,ACC0090,145313.0,BigBasket,2025-07-01,,,normal,High
TXN000433,ACC0115,88363.08,Swiggy,2025-06-20,,,normal,Low
TXN000434,ACC0194,110112.55,Uber,2025-03-20,,,normal,High
TXN000435,ACC0066,109338.2,Unknown_POS,2025-02-15,Account Takeover,2025-02-26,fraud,Critical
TXN000436,ACC0436,144779.33,Amazon,2025-07-17,,,normal,High
TXN000437,ACC0094,47766.63,Zomato,2025-06-04,,,normal,Low
TXN000438,ACC0328,15661.33,ATM_Withdrawal,2025-05-25,,,normal,Low
TXN000439,ACC0073,111814.23,Zomato,2025-03-26,,,normal,High
TXN000440,ACC0178,25224.72,Flipkart,2025-03-23,Card Skimming,2025-02-17,fraud,Medium
TXN000441,ACC0421,100520.18,BigBasket,2025-07-01,,,normal,High
TXN000442,ACC0229,39818.61,Zomato,2025-01-03,,,normal,Low
TXN000443,ACC0355,52604.65,Flipkart,2025-01-18,,,normal,Low
TXN000444,ACC0369,7269.71,ATM_Withdrawal,2025-01-01,,,normal,Low
TXN000445,ACC0376,145366.82,Unknown_POS,2025-04-18,,,normal,High
TXN000446,ACC0253,52717.11,Unknown_POS,2025-04-07,,,normal,Low
TXN000447,ACC0052,118320.06,Zomato,2025-05-03,,,normal,High
TXN000448,ACC0084,11102.72,Amazon,2025-04-26,,,normal,Low
TXN000449,ACC0151,47841.6,Flipkart,2025-01-06,,,normal,Low
TXN000450,ACC0038,25557.28,Unknown_POS,2025-03-29,,,normal,Low
TXN000451,ACC0083,11296.61,Flipkart,2025-07-07,,,normal,Low
TXN000452,ACC0174,147792.15,ATM_Withdrawal,2025-06-02,,,normal,High
TXN000453,ACC0361,64726.93,Swiggy,2025-01-08,,,normal,Low
TXN000454,ACC0311,23607.71,Flipkart,2025-04-22,,,normal,Low
TXN000455,ACC0170,146161.04,Unknown_POS,2025-02-22,,,normal,High
TXN000456,ACC0357,108319.61,Uber,2025-05-22,,,normal,High
TXN000457,ACC0339,44645.23,Flipkart,2025-03-14,,,normal,Low
TXN000458,ACC0026,85786.88,ATM_Withdrawal,2025-04-11,,,normal,Low
TXN000459,ACC0079,54156.3,Unknown_POS,2025-01-14,,,normal,Low
TXN000460,ACC0045,123593.4,ATM_Withdrawal,2025-03-17,,,normal,High
TXN000461,ACC0103,3909.07,Swiggy,2025-01-25,,,normal,Low
TXN000462,ACC0327,146559.8,ATM_Withdrawal,2025-03-16,,,normal,High
TXN000463,ACC0433,46287.59,Unknown_POS,2025-01-30,,,normal,Low
TXN000464,ACC0242,134236.88,Uber,2025-05-06,,,normal,High
TXN000465,ACC0047,81641.7,Swiggy,2025-06-14,,,normal,Low
TXN000466,ACC0190,55441.78,ATM_Withdrawal,2025-04-08,,,normal,Low
TXN000467,ACC0023,65989.08,Uber,2025-03-09,,,normal,Low
TXN000468,ACC0116,84658.78,Swiggy,2025-03-10,Account Takeover,2025-05-26,fraud,High
TXN000469,ACC0386,100136.9,Flipkart,2025-06-28,,,normal,High
TXN000470,ACC0343,121236.61,Unknown_POS,2025-03-30,,,normal,High
TXN000471,ACC0498,88479.48,Amazon,2025-07-13,,,normal,Low
TXN000472,ACC0431,122769.86,Unknown_POS,2025-04-10,,,normal,High
TXN000473,ACC0495,103075.84,ATM_Withdrawal,2025-05-18,,,normal,High
TXN000474,ACC0294,71465.53,Flipkart,2025-03-02,,,normal,Low
TXN000475,ACC0203,5257.54,Swiggy,2025-07-02,,,normal,Low
TXN000476,ACC0062,67383.51,Swiggy,2025-07-13,,,normal,Low
TXN000477,ACC0498,121278.69,Swiggy,2025-02-24,,,normal,High
TXN000478,ACC0022,11801.36,Unknown_POS,2025-04-19,,,normal,Low
TXN000479,ACC0104,94102.57,Uber,2025-07-30,,,normal,Low
TXN000480,ACC0164,137130.38,Flipkart,2025-07-06,,,normal,High
TXN000481,ACC0045,83476.81,BigBasket,2025-04-10,,,normal,Low
TXN000482,ACC0439,77977.24,Amazon,2025-03-12,,,normal,Low
TXN000483,ACC0403,93477.54,Unknown_POS,2025-06-29,,,normal,Low
TXN000484,ACC0058,22488.87,Flipkart,2025-04-17,,,normal,Low
TXN000485,ACC0474,84424.43,Flipkart,2025-01-28,,,normal,Low
TXN000486,ACC0403,130127.92,BigBasket,2025-03-15,,,normal,High
TXN000487,ACC0450,39657.29,ATM_Withdrawal,2025-04-16,,,normal,Low
TXN000488,ACC0293,70983.34,Swiggy,2025-06-05,,,normal,Low
TXN000489,ACC0142,21620.71,Unknown_POS,2025-04-14,,,normal,Low
TXN000490,ACC0020,133441.65,BigBasket,2025-04-12,,,normal,High
TXN000491,ACC0354,7441.18,ATM_Withdrawal,2025-03-02,,,normal,Low
TXN000492,ACC0472,134559.85,Amazon,2025-03-10,,,normal,High
TXN000493,ACC0173,119058.13,Uber,2025-07-29,,,normal,High
TXN000494,ACC0144,128742.31,Flipkart,2025-05-06,,,normal,High
TXN000495,ACC0498,20201.11,ATM_Withdrawal,2025-02-28,,,normal,Low
TXN000496,ACC0397,40449.53,Unknown_POS,2025-03-24,,,normal,Low
TXN000497,ACC0310,13438.56,ATM_Withdrawal,2025-06-15,,,normal,Low
TXN000498,ACC0109,61105.2,ATM_Withdrawal,2025-07-30,,,normal,Low
TXN000499,ACC0389,130084.99,Amazon,2025-05-13,,,normal,High
TXN000500,ACC0264,23887.92,Uber,2025-07-22,,,normal,Low
TXN000501,ACC0364,60537.6,Amazon,2025-05-10,,,normal,Low
TXN000502,ACC0089,131283.32,Zomato,2025-02-19,,,normal,High
TXN000503,ACC0429,37461.06,ATM_Withdrawal,2025-01-15,Phishing,2025-02-07,fraud,Medium
TXN000504,ACC0026,105709.86,Uber,2025-04-03,,,normal,High
TXN000505,ACC0189,69659.56,Unknown_POS,2025-07-30,,,normal,Low
TXN000506,ACC0326,102192.1,Zomato,2025-02-01,,,normal,High
TXN000507,ACC0191,89126.84,Swiggy,2025-05-06,,,normal,Low
TXN000508,ACC0492,88052.69,BigBasket,2025-05-02,,,normal,Low
TXN000509,ACC0177,125656.18,Uber,2025-02-11,,,normal,High
TXN000510,ACC0384,13604.27,Amazon,2025-06-26,,,normal,Low
TXN000511,ACC0198,24477.97,Zomato,2025-01-13,,,normal,Low
TXN000512,ACC0439,97124.61,Zomato,2025-02-26,,,normal,Low
TXN000513,ACC0138,61455.6,Amazon,2025-06-16,,,normal,Low
TXN000514,ACC0443,145072.4,Amazon,2025-07-19,,,normal,High
TXN000515,ACC0243,97123.36,Amazon,2025-02-03,,,normal,Low
TXN000516,ACC0115,91271.17,Uber,2025-03-06,,,normal,Low
TXN000517,ACC0365,96428.91,Unknown_POS,2025-07-01,,,normal,Low
TXN000518,ACC0459,127745.35,ATM_Withdrawal,2025-04-07,,,normal,High
TXN000519,ACC0130,70031.37,Unknown_POS,2025-02-25,,,normal,Low
TXN000520,ACC0300,1151.77,BigBasket,2025-01-27,Card Skimming,2025-02-10,fraud,Medium
TXN000521,ACC0288,89086.19,Uber,2025-06-15,,,normal,Low
TXN000522,ACC0153,16260.27,Flipkart,2025-06-25,,,normal,Low
TXN000523,ACC0173,96107.18,Uber,2025-03-12,,,normal,Low
TXN000524,ACC0134,106678.51,Uber,2025-06-17,,,normal,High
TXN000525,ACC0097,77618.17,Zomato,2025-02-08,,,normal,Low
TXN000526,ACC0461,120824.2,Unknown_POS,2025-01-15,,,normal,High
TXN000527,ACC0339,102129.32,Amazon,2025-03-23,,,normal,High
TXN000528,ACC0336,149620.49,Uber,2025-05-08,,,normal,High
TXN000529,ACC0465,60719.6,Amazon,2025-04-18,,,normal,Low
TXN000530,ACC0299,149213.32,Zomato,2025-07-01,,,normal,High
TXN000531,ACC0176,107019.72,ATM_Withdrawal,2025-07-05,,,normal,High
TXN000532,ACC0465,53806.64,Uber,2025-06-21,,,normal,Low
TXN000533,ACC0433,126103.77,Swiggy,2025-02-13,,,normal,High
TXN000534,ACC0151,70643.59,Uber,2025-01-25,,,normal,Low
TXN000535,ACC0372,83876.8,Swiggy,2025-07-26,,,normal,Low
TXN000536,ACC0485,134943.69,Flipkart,2025-06-24,,,normal,High
TXN000537,ACC0114,33538.02,Uber,2025-04-01,,,normal,Low
TXN000538,ACC0216,133032.19,BigBasket,2025-07-21,,,normal,High
TXN000539,ACC0134,44142.97,Flipkart,2025-05-30,,,normal,Low
TXN000540,ACC0241,129965.69,Flipkart,2025-01-14,,,normal,High
TXN000541,ACC0242,75096.58,Unknown_POS,2025-02-19,,,normal,Low
TXN000542,ACC0272,61995.43,Swiggy,2025-03-18,,,normal,Low
TXN000543,ACC0071,51433.35,ATM_Withdrawal,2025-02-21,Phishing,2025-01-30,fraud,High
TXN000544,ACC0074,129365.97,Swiggy,2025-03-22,,,normal,High
TXN000545,ACC0399,73162.75,Swiggy,2025-01-21,,,normal,Low
TXN000546,ACC0161,8749.14,ATM_Withdrawal,2025-06-12,,,normal,Low
TXN000547,ACC0141,114190.93,Swiggy,2025-02-23,,,normal,High
TXN000548,ACC0296,23807.35,Flipkart,2025-07-15,,,normal,Low
TXN000549,ACC0067,65085.03,Unknown_POS,2025-06-07,Account Takeover,2025-07-01,fraud,High
TXN000550,ACC0207,144800.91,Unknown_POS,2025-04-20,,,normal,High
TXN000551,ACC0003,80090.7,BigBasket,2025-01-10,,,normal,Low
TXN000552,ACC0487,133806.36,Zomato,2025-01-04,,,normal,High
TXN000553,ACC0010,668.37,Zomato,2025-06-23,Phishing,2025-02-01,fraud,Medium
TXN000554,ACC0116,131553.92,Uber,2025-06-27,Account Takeover,2025-05-26,fraud,Critical
TXN000555,ACC0067,57563.39,Uber,2025-01-27,Account Takeover,2025-07-01,fraud,High
TXN000556,ACC0086,123585.38,Uber,2025-01-17,,,normal,High
TXN000557,ACC0486,68416.15,BigBasket,2025-03-16,,,normal,Low
TXN000558,ACC0223,149321.09,BigBasket,2025-06-25,,,normal,High
TXN000559,ACC0462,53919.67,Zomato,2025-05-06,,,normal,Low
TXN000560,ACC0085,60538.58,Zomato,2025-07-27,Card Skimming,2025-07-11,fraud,High
TXN000561,ACC0115,147732.68,Zomato,2025-07-06,,,normal,High
TXN000562,ACC0376,88474.44,Swiggy,2025-01-06,,,normal,Low
TXN000563,ACC0064,106680.96,Amazon,2025-04-04,,,normal,High
TXN000564,ACC0193,38405.59,Amazon,2025-06-13,,,normal,Low
TXN000565,ACC0305,99312.39,Amazon,2025-01-13,,,normal,Low
TXN000566,ACC0025,17412.68,ATM_Withdrawal,2025-06-26,,,normal,Low
TXN000567,ACC0195,82114.99,ATM_Withdrawal,2025-02-01,,,normal,Low
TXN000568,ACC0360,30863.96,Amazon,2025-02-09,,,normal,Low
TXN000569,ACC0155,99266.6,Uber,2025-04-18,,,normal,Low
TXN000570,ACC0319,105123.92,Unknown_POS,2025-06-05,,,normal,High
TXN000571,ACC0426,76762.14,Flipkart,2025-01-27,,,normal,Low
TXN000572,ACC0145,117724.77,ATM_Withdrawal,2025-01-30,,,normal,High
TXN000573,ACC0102,30002.42,Uber,2025-06-05,,,normal,Low
TXN000574,ACC0426,145969.3,BigBasket,2025-05-14,,,normal,High
TXN000575,ACC0361,44337.91,Amazon,2025-04-15,,,normal,Low
TXN000576,ACC0281,136557.98,ATM_Withdrawal,2025-05-08,,,normal,High
TXN000577,ACC0170,460.56,Flipkart,2025-03-02,,,normal,Low
TXN000578,ACC0465,125293.06,ATM_Withdrawal,2025-01-29,,,normal,High
TXN000579,ACC0077,116939.96,Flipkart,2025-01-24,,,normal,High
TXN000580,ACC0371,15238.51,Uber,2025-07-05,,,normal,Low
TXN000581,ACC0330,68539.85,Uber,2025-03-01,,,normal,Low
TXN000582,ACC0136,7559.53,Swiggy,2025-04-29,,,normal,Low
TXN000583,ACC0448,127844.69,BigBasket,2025-01-11,,,normal,High
TXN000584,ACC0411,46940.43,Flipkart,2025-06-23,,,normal,Low
TXN000585,ACC0049,133549.29,Amazon,2025-07-14,,,normal,High
TXN000586,ACC0437,99520.09,Swiggy,2025-02-05,,,normal,Low
TXN000587,ACC0169,134184.42,Uber,2025-04-02,,,normal,High
TXN000588,ACC0450,13988.05,BigBasket,2025-07-07,,,normal,Low
TXN000589,ACC0094,60146.59,ATM_Withdrawal,2025-01-30,,,normal,Low
TXN000590,ACC0140,103500.87,ATM_Withdrawal,2025-04-09,,,normal,High
TXN000591,ACC0410,97344.53,Swiggy,2025-04-18,,,normal,Low
TXN000592,ACC0058,104440.67,Amazon,2025-02-03,,,normal,High
TXN000593,ACC0483,15601.78,ATM_Withdrawal,2025-02-10,,,normal,Low
TXN000594,ACC0411,101775.05,Swiggy,2025-05-26,,,normal,High
TXN000595,ACC0313,116885.69,Amazon,2025-04-08,,,normal,High
TXN000596,ACC0442,131998.54,Swiggy,2025-06-25,,,normal,High
TXN000597,ACC0248,16984.98,Unknown_POS,2025-05-05,,,normal,Low
TXN000598,ACC0226,9547.24,BigBasket,2025-01-12,,,normal,Low
TXN000599,ACC0007,130256.42,Zomato,2025-06-30,,,normal,High
TXN000600,ACC0490,130977.88,Flipkart,2025-06-21,,,normal,High
TXN000601,ACC0222,109011.46,ATM_Withdrawal,2025-06-19,,,normal,High
TXN000602,ACC0178,101460.52,Unknown_POS,2025-06-19,Card Skimming,2025-02-17,fraud,Critical
TXN000603,ACC0077,133814.68,Amazon,2025-05-23,,,normal,High
TXN000604,ACC0006,140158.99,ATM_Withdrawal,2025-06-14,,,normal,High
TXN000605,ACC0437,130418.87,Flipkart,2025-05-07,,,normal,High
TXN000606,ACC0385,48129.04,BigBasket,2025-05-06,,,normal,Low
TXN000607,ACC0497,7600.09,Zomato,2025-03-13,,,normal,Low
TXN000608,ACC0282,56826.71,Zomato,2025-06-14,,,normal,Low
TXN000609,ACC0041,66656.12,ATM_Withdrawal,2025-04-28,,,normal,Low
TXN000610,ACC0046,67087.86,Flipkart,2025-05-08,,,normal,Low
TXN000611,ACC0255,98023.28,Flipkart,2025-07-10,,,normal,Low
TXN000612,ACC0207,5423.0,Amazon,2025-04-16,,,normal,Low
TXN000613,ACC0423,118777.9,Uber,2025-01-24,Account Takeover,2025-02-25,fraud,Critical
TXN000614,ACC0456,84371.77,ATM_Withdrawal,2025-05-11,,,normal,Low
TXN000615,ACC0487,54533.2,Amazon,2025-03-29,,,normal,Low
TXN000616,ACC0419,126655.4,BigBasket,2025-02-27,,,normal,High
TXN000617,ACC0287,92982.71,ATM_Withdrawal,2025-07-16,,,normal,Low
TXN000618,ACC0367,54526.02,ATM_Withdrawal,2025-06-18,,,normal,Low
TXN000619,ACC0059,113910.03,Zomato,2025-01-25,,,normal,High
TXN000620,ACC0002,53303.09,Uber,2025-03-29,,,normal,Low
TXN000621,ACC0281,56114.86,Flipkart,2025-05-14,,,normal,Low
TXN000622,ACC0024,73888.7,Unknown_POS,2025-02-12,,,normal,Low
TXN000623,ACC0055,91647.22,Zomato,2025-03-07,,,normal,Low
TXN000624,ACC0062,32377.65,Zomato,2025-04-11,,,normal,Low
TXN000625,ACC0367,16209.47,Unknown_POS,2025-03-28,,,normal,Low
TXN000626,ACC0024,125628.06,Flipkart,2025-06-12,,,normal,High
TXN000627,ACC0396,68635.31,Swiggy,2025-04-26,,,normal,Low
TXN000628,ACC0494,700.43,Amazon,2025-05-08,,,normal,Low
TXN000629,ACC0284,125830.48,ATM_Withdrawal,2025-04-21,,,normal,High
TXN000630,ACC0474,117173.17,Swiggy,2025-05-11,,,normal,High
TXN000631,ACC0355,26088.86,Swiggy,2025-05-29,,,normal,Low
TXN000632,ACC0054,98645.4,BigBasket,2025-04-10,,,normal,Low
TXN000633,ACC0259,62828.78,Zomato,2025-04-09,,,normal,Low
TXN000634,ACC0141,144540.85,Uber,2025-04-12,,,normal,High
TXN000635,ACC0232,20049.11,Unknown_POS,2025-07-26,,,normal,Low
TXN000636,ACC0309,132971.21,Uber,2025-06-29,,,normal,High
TXN000637,ACC0432,82193.51,BigBasket,2025-06-29,,,normal,Low
TXN000638,ACC0365,140330.04,Zomato,2025-07-08,,,normal,High
TXN000639,ACC0103,93643.93,Uber,2025-02-23,,,normal,Low
TXN000640,ACC0352,138182.71,Swiggy,2025-03-30,Phishing,2025-03-13,fraud,Critical
TXN000641,ACC0364,146278.16,Swiggy,2025-06-16,,,normal,High
TXN000642,ACC0258,104162.08,BigBasket,2025-05-19,,,normal,High
TXN000643,ACC0364,114128.21,ATM_Withdrawal,2025-01-30,,,normal,High
TXN000644,ACC0299,141403.91,Unknown_POS,2025-05-27,,,normal,High
TXN000645,ACC0346,134085.21,Uber,2025-07-11,,,normal,High
TXN000646,ACC0450,121255.3,Flipkart,2025-04-19,,,normal,High
TXN000647,ACC0013,21841.74,Amazon,2025-04-08,Card Skimming,2025-05-19,fraud,Medium
TXN000648,ACC0103,112540.24,Swiggy,2025-03-10,,,normal,High
TXN000649,ACC0147,37621.62,Amazon,2025-06-24,,,normal,Low
TXN000650,ACC0354,44306.33,Amazon,2025-07-20,,,normal,Low
TXN000651,ACC0184,67916.55,Zomato,2025-07-28,,,normal,Low
TXN000652,ACC0381,84212.52,Zomato,2025-06-15,,,normal,Low
TXN000653,ACC0262,119535.21,Uber,2025-07-20,,,normal,High
TXN000654,ACC0355,7094.63,Unknown_POS,2025-06-20,,,normal,Low
TXN000655,ACC0199,143507.46,BigBasket,2025-04-17,,,normal,High
TXN000656,ACC0495,8117.64,Uber,2025-05-22,,,normal,Low
TXN000657,ACC0104,130334.05,ATM_Withdrawal,2025-06-08,,,normal,High
TXN000658,ACC0425,136727.38,BigBasket,2025-02-27,,,normal,High
TXN000659,ACC0387,82014.94,Zomato,2025-05-31,,,normal,Low
TXN000660,ACC0398,144645.26,Uber,2025-07-05,Phishing,2025-01-21,fraud,Critical
TXN000661,ACC0230,147518.83,Flipkart,2025-02-15,,,normal,High
TXN000662,ACC0096,110275.17,Flipkart,2025-02-14,,,normal,High
TXN000663,ACC0194,64304.75,Uber,2025-01-11,,,normal,Low
TXN000664,ACC0067,87618.71,Uber,2025-02-11,Account Takeover,2025-07-01,fraud,High
TXN000665,ACC0003,69976.38,Swiggy,2025-03-26,,,normal,Low
TXN000666,ACC0021,139297.8,Amazon,2025-02-09,,,normal,High
TXN000667,ACC0397,92360.52,Uber,2025-06-10,,,normal,Low
TXN000668,ACC0252,85922.91,BigBasket,2025-07-22,,,normal,Low
TXN000669,ACC0038,106166.85,Zomato,2025-07-20,,,normal,High
TXN000670,ACC0490,78114.91,Swiggy,2025-02-17,,,normal,Low
TXN000671,ACC0213,80578.54,Flipkart,2025-05-20,,,normal,Low
TXN000672,ACC0179,132515.34,BigBasket,2025-02-26,,,normal,High
TXN000673,ACC0170,44071.47,ATM_Withdrawal,2025-04-03,,,normal,Low
TXN000674,ACC0288,112832.46,Amazon,2025-07-30,,,normal,High
TXN000675,ACC0059,51933.79,Zomato,2025-06-21,,,normal,Low
TXN000676,ACC0464,92074.48,Zomato,2025-06-14,Account Takeover,2025-07-14,fraud,High
TXN000677,ACC0491,102398.58,BigBasket,2025-01-11,,,normal,High
TXN000678,ACC0196,141750.9,Unknown_POS,2025-07-23,,,normal,High
TXN000679,ACC0132,108610.14,Amazon,2025-05-19,,,normal,High
TXN000680,ACC0467,123325.25,BigBasket,2025-05-13,,,normal,High
TXN000681,ACC0264,76334.9,ATM_Withdrawal,2025-07-25,,,normal,Low
TXN000682,ACC0023,134747.33,Zomato,2025-03-17,,,normal,High
TXN000683,ACC0165,12397.7,Flipkart,2025-05-12,,,normal,Low
TXN000684,ACC0086,80719.33,Amazon,2025-07-17,,,normal,Low
TXN000685,ACC0321,31656.68,Zomato,2025-01-17,,,normal,Low
TXN000686,ACC0443,63660.21,Flipkart,2025-06-25,,,normal,Low
TXN000687,ACC0106,124320.86,Unknown_POS,2025-05-18,,,normal,High
TXN000688,ACC0332,140965.68,Swiggy,2025-07-29,,,normal,High
TXN000689,ACC0013,107544.4,Amazon,2025-04-28,Card Skimming,2025-05-19,fraud,Critical
TXN000690,ACC0045,8187.5,Uber,2025-01-19,,,normal,Low
TXN000691,ACC0286,86265.6,Zomato,2025-01-19,,,normal,Low
TXN000692,ACC0467,61174.54,ATM_Withdrawal,2025-03-08,,,normal,Low
TXN000693,ACC0323,64982.1,Amazon,2025-04-14,,,normal,Low
TXN000694,ACC0200,17789.95,Amazon,2025-06-22,,,normal,Low
TXN000695,ACC0329,92771.49,Amazon,2025-07-04,,,normal,Low
TXN000696,ACC0359,53687.14,Flipkart,2025-01-19,,,normal,Low
TXN000697,ACC0149,102897.5,Flipkart,2025-07-21,,,normal,High
TXN000698,ACC0145,139007.3,Unknown_POS,2025-07-15,,,normal,High
TXN000699,ACC0203,99125.44,ATM_Withdrawal,2025-07-30,,,normal,Low
TXN000700,ACC0081,33018.87,Unknown_POS,2025-05-17,,,normal,Low
TXN000701,ACC0408,127427.64,Uber,2025-07-24,,,normal,High
TXN000702,ACC0492,21654.13,BigBasket,2025-06-12,,,normal,Low
TXN000703,ACC0491,83050.95,Swiggy,2025-01-03,,,normal,Low
TXN000704,ACC0064,804.22,Unknown_POS,2025-01-11,,,normal,Low
TXN000705,ACC0276,142049.56,Uber,2025-05-21,,,normal,High
TXN000706,ACC0108,111227.5,BigBasket,2025-07-11,,,normal,High
TXN000707,ACC0109,135848.92,Swiggy,2025-04-16,,,normal,High
TXN000708,ACC0083,33157.16,Uber,2025-02-17,,,normal,Low
TXN000709,ACC0100,27244.63,Amazon,2025-01-30,,,normal,Low
TXN000710,ACC0436,139858.86,ATM_Withdrawal,2025-07-12,,,normal,High
TXN000711,ACC0331,11018.03,Flipkart,2025-05-21,Identity Theft,2025-02-27,fraud,Medium
